Seconds Since 1995,Inclination (rad),Omega (rad),Eccentricity,Argument of Perigee (rad),Mean Anomaly (rad),Mean Motion (rev/day),Orbital Period (s),Semi-major axis (km),Inclination (rad) (sin),Inclination (rad) (cos),Omega (rad) (sin),Omega (rad) (cos),Argument of Perigee (rad) (sin),Argument of Perigee (rad) (cos),Mean Anomaly (rad) (sin),Mean Anomaly (rad) (cos),Maneuver
303735344.057856,1.7199399473655679,5.152794891857427,0.0001098,1.6166845234883314,4.6687854196821155,14.32252449,6032.456084143865,7162.3460223856555,0.9888986910877317,-0.1485913145677469,-0.9045786949738429,0.42630667904622294,0.9989473214426655,-0.04587209372291599,-0.9990495153553807,-0.04358974498869061,0
303771559.53456,1.7199399473655679,5.160003101668163,0.0001098,1.5950948006411616,4.690375142529286,14.32252497,6032.455881974281,7162.345862361445,0.9888986910877317,-0.1485913145677469,-0.9014823135192678,0.4328159405705255,0.9997048066087042,-0.02429608288291017,-0.9997577052565273,-0.0220120598809514,0
303777595.446336,1.7199399473655679,5.161203888193535,0.0001098,1.5914976770528013,4.6939740114468975,14.32252505,6032.455848279351,7162.345835690744,0.9888986910877317,-0.1485913145677469,-0.9009619441764478,0.4338981160892443,0.99978573470079,-0.020699871709781468,-0.9998304492509694,-0.01841392816876886,0
303795703.184256,1.7199399473655679,5.1648062477696515,0.0001098,1.5807028156292164,4.704768872870483,14.32252528,6032.455751406431,7162.345759012481,0.9888986910877317,-0.1485913145677469,-0.8993930446407408,0.43714088261321254,0.9999509311407851,-0.00990632680042112,-0.9999709671212217,-0.007620033769511478,1
303819846.833952,1.7199399473655679,5.169611139200392,0.0001098,1.5663090852880193,4.719160857882428,14.3225256,6032.455616626721,7162.345652329684,0.9888986910877317,-0.1485913145677469,-0.8972822561264856,0.4414573057958877,0.9999899323487225,0.004487226448206351,-0.999977070925202,0.006771825740030253,0
303856062.3072,1.719946928682576,5.176842038291405,0.0001107,1.70271005698988,4.582721488937024,14.32251921,6032.4583080101875,7162.347782652552,0.9888976537005612,-0.1485982183793771,-0.8940666932087769,0.44793386576002814,0.9913119933638151,-0.13153148601403158,-0.9916049433605878,-0.12930443264964098,0
303862098.259584,1.719946928682576,5.178044570146029,0.0001107,1.6991111880722678,4.586358755098179,14.32251918,6032.4583206457955,7162.347792654072,0.9888976537005612,-0.1485982183793771,-0.8935273921490758,0.4490086853049411,0.9917789372597916,-0.12796304000702033,-0.9920686976476616,-0.1256968541677656,0
303886241.99136,1.719948674011828,5.182851206906021,0.0001154,1.7495320048331318,4.535946664983575,14.32251314,6032.4608646161105,7162.3498062940525,0.9888973943462377,-0.148599944331153,-0.8913588569072568,0.45329834349243825,0.9840692574074078,-0.17778553547922007,-0.984474395893498,-0.1755282422578547,0
303910385.700672,1.719946928682576,5.187657843666013,0.0001131,1.7032022398389421,4.582257231355992,14.32250833,6032.46289052778,7162.351409872599,0.9888976537005612,-0.1485982183793771,-0.8891697279667081,0.4575775288053493,0.9912471357552336,-0.13201937682418252,-0.9915448059367915,-0.1297647788106251,0
303940565.39952,1.7199451833533237,5.19366701228063,0.0001097,1.7320979109349606,4.553352833613714,14.32249773,6032.467355119629,7162.354943749487,0.9888979130518724,-0.14859649242714829,-0.886404030031355,0.46291240590869087,0.9870190811419717,-0.1606030306739508,-0.9873803841462602,-0.15836659055237523,0
303946601.339808,1.7199451833533237,5.194869544135254,0.0001098,1.718079426382942,4.567371318165733,14.32249608,6032.468050080276,7162.35549383449,0.9888979130518724,-0.14859649242714829,-0.885846722344753,0.4639780000291588,0.9891734366319598,-0.14675119168755724,-0.9895033536611236,-0.14450990655795626,0
303970745.065536,1.71994169269482,5.199672690236743,0.0001107,1.753811552159022,4.53162872041414,14.32249057,6032.470370828808,7162.357330785779,0.9888984317454576,-0.1485930405213334,-0.8836079584751897,0.46822748287483884,0.9832994067499626,-0.18199526555702358,-0.9837072994545494,-0.1797774985915575,0
303982816.94784,1.7199399473655679,5.202076008616738,0.0001131,1.7760435561709256,4.509400207060741,14.32248679,6032.471962922299,7162.358590981716,0.9888986910877317,-0.1485913145677469,-0.8824801080111445,0.4703497198517702,0.9790106268168336,-0.2038092063173562,-0.9794684237796522,-0.20159763594497762,0
304025068.56528,1.719936456707064,5.210478023635839,0.0001068,1.7759597803668299,4.509483982864836,14.32247184,6032.478259702411,7162.363575095422,0.9888992097632427,-0.1485878626592162,-0.8784971204432683,0.4777476419333598,0.979027697661418,-0.20372718819976657,-0.9794853093465439,-0.20151557948284105,0
304025068.56528,1.719936456707064,5.210478023635839,0.0001068,1.7759597803668299,4.509483982864836,14.32247184,6032.478259702411,7162.363575095422,0.9888992097632427,-0.1485878626592162,-0.8784971204432683,0.4777476419333598,0.979027697661418,-0.20372718819976657,-0.9794853093465439,-0.20151557948284105,0
304037140.452768,1.719936456707064,5.2128813420158355,0.0001059,1.7939244543576078,4.491517563544808,14.32246814,6032.47981810487,7162.36480862323,0.9888992097632427,-0.1485878626592162,-0.8773464047879403,0.47985756845722,0.9752100256817471,-0.22128128210448866,-0.9757069098538733,-0.21907995358636873,0
304055248.27968,1.719934711377812,5.216488937579707,0.0001069,1.8213627755282102,4.464087969020464,14.32246309,6032.481945114931,7162.366492222852,0.9888994690964797,-0.1485861367042718,-0.8756095672937163,0.4830195499808583,0.9687721246141681,-0.24795275874761064,-0.9693313596109037,-0.24575743177954326,0
304085428.000128,1.719934711377812,5.222498106194324,0.0001065,1.7804662204954793,4.50499674135796,14.3224573,6032.4843838075185,7162.368422529377,0.9888994690964797,-0.1485861367042718,-0.872691229712032,0.48827248292700404,0.978099675360917,-0.20813703432803268,-0.9785712021920372,-0.20590872307998784,0
304121643.649632,1.719934711377812,5.229708061334313,0.0001121,1.8651810117287801,4.420285440783163,14.32245051,6032.487243693049,7162.370686223835,0.9888994690964797,-0.1485861367042718,-0.8691481548610256,0.4945518020406706,0.9569808577911444,-0.2901510603484425,-0.9576402440708973,-0.2879672949066128,0
304139751.479136,1.719934711377812,5.233317402227437,0.0001086,1.844615797152531,4.4408838166152,14.32245044,6032.487273176418,7162.3707095609,0.9888994690964797,-0.1485861367042718,-0.8673574913549499,0.4976856258628011,0.9627450961201738,-0.2704105765249529,-0.9633683303028561,-0.268181767034016,0
304175967.121728,1.7199294753900563,5.240522121379669,0.0001094,1.7218161763114617,4.563659002846741,14.32244659,6032.4888947622185,7162.3719930997995,0.9889002470781165,-0.1485809588367231,-0.8637493259259289,0.5039217220585985,0.98861815934839,-0.1504464522898475,-0.988960070247415,-0.14818225081374672,0
304200110.853504,1.7199224940730482,5.24531828616415,0.000112,1.740231145249254,4.545240543250444,14.32244612,6032.489092722102,7162.3721497916,0.9889012843447926,-0.14857405500698814,-0.8613225090957325,0.5080585943816243,0.985680228233256,-0.16862528775375454,-0.9860631932653073,-0.16637120810832964,0
