Catalog Number,Year,Day of Year,Inclination (rad),Omega (rad),Eccentricity,Argument of Perigee (rad),Mean Anomaly (rad),Mean Motion (rev/day),Orbital Period (s),Semi-major axis (km),Julian Date,Inclination (rad) (sin),Inclination (rad) (cos),Omega (rad) (sin),Omega (rad) (cos),Argument of Perigee (rad) (sin),Argument of Perigee (rad) (cos),Mean Anomaly (rad) (sin),Mean Anomaly (rad) (cos),Delta Julian Date,Delta Inclination (rad),Delta Omega (rad),Delta Eccentricity,Delta Argument of Perigee (rad),Delta Mean Anomaly (rad),Delta Mean Motion (rev/day),Delta Orbital Period (s),Delta Semi-major axis (km),Maneuver
26997,2008,310.17342637,1.1526067113707952,3.0707968631411475,0.0007194,4.633706047046282,1.6497812020938998,12.80929502,6745.101886177027,7715.869291542789,5057.17342637,0.9138256468233635,0.40610674361288457,0.07073666666499637,-0.9974950245435439,-0.9969060946932006,-0.07860177074055903,0.9968823160773582,-0.07890277493372565,0.6246079700003975,-1.7453292520119845e-06,-0.022652628361634175,-1.6999999999999871e-06,0.016701055612334592,-0.016711527587845998,-8.400000002239949e-07,0.00044232607706362614,0.0003373243062014808,0
26997,2008,311.11033836,1.1526067113707952,3.036836246555841,0.0007164,4.632491297886893,1.6510308578383277,12.80929562,6745.101570229824,7715.869050596852,5058.11033836,0.9138256468233635,0.40610674361288457,0.10456491432870633,-0.9945180635319956,-0.996809877756787,-0.07981270329026176,0.9967829364117848,-0.08014847271345626,0.9369119900002261,0.0,-0.03396061658530636,-3.000000000000073e-06,-0.001214749159388795,0.0012496557444279244,5.999999999062311e-07,-0.00031594720348948613,-0.00024094593754853122,0
26997,2008,312.12532589,1.1526084567000472,3.000046451253053,0.000713,4.63334650922037,1.6501756465048507,12.80929609,6745.101322737868,7715.868861855882,5059.12532589,0.9138263556119508,0.4061051486856334,0.14107402151565504,-0.9899990507335855,-0.9968777699502918,-0.07896019110243557,0.996851115768923,-0.0792959834433827,1.0149875299994164,1.7453292520119845e-06,-0.03678979530278825,-3.3999999999999742e-06,0.0008552113334774347,-0.0008552113334769906,4.699999998081239e-07,-0.00024749195563344983,-0.0001887409698611009,0
26997,2008,313.53069326,1.1526119473585512,2.9491090170335985,0.0007106,4.628920354237313,1.6545895841831444,12.80929586,6745.10144385095,7715.868954218483,5060.53069326,0.9138277731807742,0.40610195882741984,0.1912972516026843,-0.9815321500232478,-0.9965185162236557,-0.08337173875722936,0.9964913986438527,-0.08369523540093626,1.4053673700000218,3.490658504023969e-06,-0.0509374342194544,-2.39999999999995e-06,-0.004426154983057096,0.004413937678293678,-2.299999994903601e-07,0.00012111308205930982,9.236260120815132e-05,0
26997,2008,314.46760515,1.1526084567000472,2.9151396738020328,0.0007072,4.634774188548501,1.6487549484937274,12.80929601,6745.1013648641565,7715.868893982002,5061.46760515,0.9138263556119508,0.4061051486856334,0.22452248226270174,-0.9744689091800697,-0.9969894837925902,-0.07753688933007649,0.9969627653635709,-0.0778796794974249,0.9369118900003741,-3.490658504023969e-06,-0.03396934323156575,-3.4000000000000826e-06,0.005853834311188244,-0.005834635689417,1.4999999997655777e-07,-7.898679359641392e-05,-6.0236480749154e-05,0
26997,2008,315.17028899,1.152610202029299,2.889671829356932,0.0007036,4.626422788077709,1.6571150756107802,12.80929552,6745.101622887689,7715.869090754507,5062.17028899,0.9138270643977543,0.40610355375714535,0.2492646121627722,-0.968435415050143,-0.9963071819484671,-0.08586034706372964,0.9962768494063363,-0.08621159630226244,0.7026838399997359,1.74532925178994e-06,-0.025467844445100862,-3.599999999999979e-06,-0.008351400470792747,0.008360127117052807,-4.900000014629313e-07,0.0002580235322966473,0.0001967725047506974,0
26997,2008,316.41950456,1.1526032207122912,2.8443875165846864,0.000702,4.633027113967255,1.6505142403797375,12.80929554,6745.101612356115,7715.869082722976,5063.41950456,0.9138242292378381,0.4061099334636757,0.292849021344556,-0.9561586953521554,-0.9968524995930885,-0.07927858509718406,0.9968242094927366,-0.07963350657343059,1.2492155700001604,-6.9813170078258935e-06,-0.04528431277224554,-1.5999999999999305e-06,0.006604325889546736,-0.006600835231042712,2.000000165480742e-08,-1.0531573934713379e-05,-8.031531251617707e-06,0
26997,2008,317.51256819,1.152596239395283,2.8047580705889033,0.0007046,4.633367453171394,1.6501930997973706,12.80929654,6745.101085777502,7715.86868114645,5064.51256819,0.9138213940333831,0.40611631315041297,0.33050121473373517,-0.9438055663427322,-0.9968794234700272,-0.0789393125259283,0.9968497316410992,-0.07931338176542665,1.0930636299999605,-6.981317008047938e-06,-0.03962944599578311,2.5999999999999548e-06,0.0003403392041390063,-0.0003211405823668745,9.999999992515995e-07,-0.0005265786130621564,-0.0004015765252916026,0
26997,2008,320.0109976,1.1525857674197715,2.7141807183981537,0.0007093,4.611741078409933,1.6718072572540683,12.8093002,6745.099158500479,7715.867211376817,5067.0109976,0.9138171411431912,0.40612588264340527,0.41451694667053585,-0.9100415929631657,-0.99493927417485,-0.10047806081141662,0.994902732216154,-0.10083924547928595,2.4984294100004263,-1.0471975511627818e-05,-0.09057735219074958,4.699999999999952e-06,-0.021626374761461342,0.021614157456697702,3.6599999990727383e-06,-0.0019272770232419134,-0.0014697696333314525,0
26997,2008,322.50942664,1.1525892580782753,2.62361732884142,0.0007102,4.606089702291975,1.6774394347502541,12.8093029,6745.097736739444,7715.866127120978,5069.50942664,0.9138185587843898,0.40612269281735636,0.49512206859572616,-0.8688234211791767,-0.9943555497153458,-0.10609920240177297,0.9943190108660303,-0.10644108525564355,2.4984290399997917,3.4906585038019244e-06,-0.09056338955673349,9.000000000000761e-07,-0.0056513761179584066,0.005632177496185831,2.7000000013543968e-06,-0.0014217610341802356,-0.0010842558394870139,0
26997,2008,325.47631266,1.1525875127490233,2.5160631590165212,0.0007093,4.625352901246236,1.6581727451374886,12.80930132,6745.098568732866,7715.866761611385,5072.47631266,0.9138178499651822,0.40612428773099946,0.5855265914710479,-0.8106532000062027,-0.9962147508959677,-0.08692623365408776,0.9961851087951961,-0.08726527954864671,2.966886019999947,-1.7453292520119845e-06,-0.10755416982489896,-9.000000000000761e-07,0.01926319895426154,-0.019266689612765564,-1.580000001055737e-06,0.0008319934213432134,0.0006344904077195679,0
26997,2008,327.50628738,1.1525892580782753,2.4424730964354326,0.000705,4.61905400797579,1.6644768743956924,12.80930048,6745.099011058565,7715.867098935452,5074.506287380001,0.9138185587843898,0.40612269281735636,0.6435440378006644,-0.7654090876199584,-0.9956474525774752,-0.09319951811025798,0.9956151856855501,-0.09354358359784852,2.0299747200006095,1.7453292520119845e-06,-0.07359006258108858,-4.299999999999942e-06,-0.006298893270446193,0.006304129258203783,-8.400000002239949e-07,0.0004423256996233249,0.00033732406700437423,0
26997,2008,329.45818587,1.1525700594565034,2.3717034859255666,0.0007041,4.5938846148327785,1.6897003727455142,12.80930152,6745.098463417231,7715.866681296136,5076.45818587,0.913810761620007,0.40614023679938777,0.6960556666355348,-0.7179878194959587,-0.9929865710704601,-0.11822719515293523,0.99293923866719,-0.11862406296793686,1.9518984899996212,-1.9198621771909785e-05,-0.07076961050986608,-8.999999999999677e-07,-0.025169393143011476,0.02522349834982185,1.0400000007848575e-06,-0.000547641334378568,-0.0004176393158559222,0
26997,2008,330.55124839,1.1525752954442594,2.3320670586127754,0.0007008,4.595115071955435,1.6884472263425823,12.80930265,6745.097868383959,7715.86622751502,5077.55124839,0.9138128881527878,0.4061354520918613,0.7239599913584016,-0.6898419608231605,-0.9931312928251012,-0.11700527856273459,0.9930871123022658,-0.11737967191616733,1.0930625199998758,5.2359877560359536e-06,-0.039636427312791156,-3.300000000000026e-06,0.0012304571226566807,-0.0012531464029319483,1.1299999993497067e-06,-0.0005950332715656259,-0.0004537811164482264,0
26997,2008,331.48815939,1.1525752954442594,2.2981029513689655,0.0006943,4.611205262329571,1.6723744892609664,12.80930502,6745.096620394164,7715.865275779623,5078.48815939,0.9138128881527878,0.4061354520918613,0.7469678276135236,-0.6648601841818572,-0.9948852935937516,-0.10101115082442533,0.9948453729155919,-0.1014035698998648,0.9369109999997818,0.0,-0.03396410724380994,-6.499999999999995e-06,0.01609019037413617,-0.01607273708161583,2.370000000695427e-06,-0.0012479897950470331,-0.0009517353973933496,0
26997,2008,332.50314599,1.1525752954442594,2.261306174749169,0.0006933,4.6161724693807455,1.6673845929295146,12.80930502,6745.096620394164,7715.865275779623,5079.50314599,0.9138128881527878,0.4061354520918613,0.7709213775902466,-0.6369303176756124,-0.9953747613813516,-0.09606812377171423,0.9953389787829384,-0.09643815279928009,1.0149866000001566,0.0,-0.0367967766197963,-1.0000000000000243e-06,0.0049672070511741495,-0.00498989633145186,0.0,0.0,0.0,0
26997,2008,333.51813291,1.1525840220905192,2.2245146341171282,0.0006986,4.626274435091289,1.6572721552434595,12.80930546,6745.096388699907,7715.865099086162,5080.51813291,0.9138164323184162,0.40612747755457435,0.7938280314455182,-0.6081422995412614,-0.9962944333459445,-0.08600815126418775,0.9962632950294392,-0.08636809003957759,1.014986919999501,8.726646259837878e-06,-0.03679154063204093,5.299999999999966e-06,0.010101965710543226,-0.010112437686055076,4.399999991022696e-07,-0.0002316942573088454,-0.00017669346016191412,0
26997,2008,334.53311978,1.1525892580782753,2.1877143668388284,0.0007023,4.6365648963610475,1.646957259364173,12.80930466,6745.096809962204,7715.865420347004,5081.53311978,0.9138185587843898,0.40612269281735636,0.8156653156256048,-0.578524064223246,-0.9971267311418741,-0.07575144911036796,0.9971011578064339,-0.07608732549557144,1.0149868700000297,5.2359877560359536e-06,-0.03680026727829988,3.7000000000000357e-06,0.010290461269758744,-0.010314895879286468,-7.999999986907369e-07,0.00042126229709538165,0.0003212608417015872,0
26997,2008,335.62618282,1.1525927487367793,2.148098883477061,0.0007078,4.6301106687871725,1.6534132322672999,12.80930303,6745.097668284298,7715.866074916075,5082.62618282,0.9138199764144538,0.4061195029863588,0.8379378684956997,-0.5457656351776681,-0.9966170488359986,-0.08218550948570413,0.9965891641974292,-0.0825229531964868,1.093063040000743,3.490658504023969e-06,-0.039615483361767456,5.499999999999971e-06,-0.006454227573875038,0.006455972903126828,-1.629999999863685e-06,0.0008583220942455227,0.0006545690712300711,0
26997,2008,336.48501812,1.1526014753830391,2.116963954950734,0.0007105,4.627058087925435,1.6565024650433302,12.80930459,6745.096846822658,7715.865448457331,5083.48501812,0.9138235204408999,0.40611152838721565,0.8545213884379207,-0.519416207585139,-0.9963615279524932,-0.08522737597845603,0.9963294765907503,-0.08560125043713754,0.858835299999555,8.726646259837878e-06,-0.03113492852632671,2.7000000000000114e-06,-0.0030525808617376526,0.0030892327760303484,1.5599999994009295e-06,-0.000821461640043708,-0.0006264587445912184,0
26997,2008,337.57808053,1.1526084567000472,2.077336254284203,0.0007084,4.636510791154236,1.647000892595473,12.80930454,6745.096873151554,7715.865468536134,5084.57808053,0.9138263556119508,0.4061051486856334,0.8744284086598113,-0.4851545713776899,-0.9971226311345746,-0.07580539874747116,0.9970978369213926,-0.07613083216857602,1.0930624100001296,6.981317008047938e-06,-0.03962770066653132,-2.099999999999997e-06,0.009452703228800985,-0.009501572447857098,-5.000000058430487e-08,2.632889572851127e-05,2.007880357268732e-05,0
26997,2008,338.51499179,1.1526119473585512,2.043373892369645,0.0007099,4.643369935114574,1.6401487299521433,12.8093042,6745.09705218805,7715.865605072006,5085.51499179,0.9138277731807742,0.40610195882741984,0.8903979836706669,-0.4551828541094346,-0.9976191310514428,-0.06896426147044706,0.9975960858399273,-0.06929682183806397,0.9369112599997607,3.490658504023969e-06,-0.033962361914557704,1.4999999999999823e-06,0.006859143960338265,-0.006852162643329773,-3.399999997100167e-07,0.00017903649586514803,0.0001365358712064335,0
26997,2008,339.52997886,1.1526136926878032,2.0065893330546127,0.0007073,4.640992796673357,1.6425241230641077,12.80930361,6745.09736286905,7715.865842001912,5086.52997886,0.9138284819610104,0.4061003638964575,0.9065355761015225,-0.4221294224077264,-0.9974523749434622,-0.07133554317201955,0.9974286643385902,-0.07166630697710044,1.0149870699997336,1.7453292520119845e-06,-0.03678455931503244,-2.5999999999999548e-06,-0.002377138441216786,0.00237539311196433,-5.899999990788274e-07,0.000310680999973556,0.00023692990635026945,0
26997,2008,340.46689017,1.152618928675559,1.972626971140055,0.0007079,4.633983554397348,1.6495647812666527,12.80930445,6745.096920543566,7715.865504677981,5087.466890170001,0.9138306082850168,0.4060955790961483,0.9203465645584024,-0.3911038239464637,-0.9969278688760747,-0.07832511894793527,0.9968993689350739,-0.07868702699207336,0.9369113100010509,5.235987755813909e-06,-0.033962361914557704,6.000000000000146e-07,-0.007009242276009076,0.007040658202545069,8.400000002239949e-07,-0.0004423254840730806,-0.00033732393058016896,0
26997,2008,341.55995282,1.152624164663315,1.9330027611320275,0.0007076,4.650923720117206,1.6326054169250237,12.80930483,6745.096720443962,7715.865352079073,5088.55995282,0.9138327345839702,0.4060907942847056,0.9351172762073319,-0.35433836899012316,-0.998111605528546,-0.061426565175241414,0.9980904262436308,-0.061769742113817985,1.0930626499994105,5.2359877560359536e-06,-0.039624210008027516,-3.000000000000615e-07,0.016940165719857347,-0.016959364341629035,3.7999999946691787e-07,-0.0002000996037168079,-0.00015259890824381728,0
26997,2008,342.49686388,1.152624164663315,1.8990421445467223,0.000706,4.645375318425115,1.6381799985558938,12.80930612,6745.096041158551,7715.864834045992,5089.49686388,0.9138327345839702,0.4060907942847056,0.9466093182056564,-0.3223829999956921,-0.99775542474469,-0.06696351538370063,0.9977305792882493,-0.06733269007795933,0.9369110600000568,0.0,-0.03396061658530525,-1.5999999999999305e-06,-0.005548401692090366,0.005574581630870101,1.2900000001536682e-06,-0.0006792854110244662,-0.0005180330808798317,0
26997,2008,343.51185046,1.1526224193340633,1.8622488585854298,0.000708,4.639537192077194,1.643995435623539,12.80930567,6745.096278118563,7715.865014755197,5090.51185046,0.9138320258204362,0.40609238922309,0.9578275100866416,-0.28734380264976067,-0.9973474819423699,-0.07278736334841526,0.9973221412421241,-0.07313375819841707,1.0149865799994586,-1.74532925178994e-06,-0.0367932859612925,1.99999999999994e-06,-0.005838126347921246,0.005815437067645091,-4.499999999296733e-07,0.00023696001153439283,0.00018070920486934483,0
26997,2008,344.44876142,1.1526206740048113,1.8282812606831158,0.0007076,4.6511698115417355,1.6323855054392724,12.80930714,6745.095504049254,7715.864424438502,5091.44876142,0.9138313170541185,0.40609398416023756,0.9670334955608194,-0.25464920668131413,-0.9981266918560084,-0.061180936610849515,0.9981039859849278,-0.061550249073412604,0.9369109600002048,-1.7453292520119845e-06,-0.03396759790231396,-4.000000000000097e-07,0.011632619464541527,-0.011609930184266481,1.4699999990597235e-06,-0.0007740693090454442,-0.0005903166947973659,0
26997,2008,345.46374789,1.152624164663315,1.7914862293925715,0.0007108,4.648057889485431,1.6354625209105385,12.80930624,6745.0959779692175,7715.864785856873,5092.4637478899995,0.9138327345839702,0.4060907942847056,0.9757466599119002,-0.21890284527792353,-0.9979314689023066,-0.06428672782530409,0.9979098701825044,-0.06462113425449188,1.0149864699997124,3.4906585038019244e-06,-0.03679503129054429,3.2000000000000778e-06,-0.003111922056304728,0.0030770154712660425,-8.999999998593466e-07,0.00047391996395163005,0.0003614183706304175,0
26997,2008,346.47873478,1.1526259099925673,1.754689452772775,0.0007099,4.636657398811404,1.6468926821818495,12.80930706,6745.095546175469,7715.864456564576,5093.47873478,0.9138334433447207,0.40608919934508375,0.9831392540960866,-0.1828584344660934,-0.9971337340704661,-0.07565921212046167,0.9971060692324597,-0.07602293535370334,1.0149868900007277,1.7453292522340291e-06,-0.03679677661979652,-9.000000000000761e-07,-0.01140049067402682,0.011430161271311023,8.200000003455443e-07,-0.0004317937482483103,-0.00032929229655564995,0
26997,2008,347.41564538,1.152627655321819,1.7207201095412097,0.0007123,4.6433367738587865,1.6402045804882068,12.80930786,6745.0951249133295,7715.864135303835,5094.415645380001,0.9138341521026873,0.4060876044042253,0.9887824648281645,-0.14936277062353856,-0.997616843561403,-0.06899734373570543,0.9975922140193902,-0.06935253800612583,0.936910600000374,1.74532925178994e-06,-0.03396934323156531,2.4000000000000583e-06,0.006679375047382585,-0.006688101693642645,8.000000004670937e-07,-0.00042126213975279825,-0.00032126074165717,0
26997,2008,348.43063186,1.1526363819680792,1.6839338048969248,0.0007155,4.645199040170664,1.6383108982497934,12.80930739,6745.09537240483,7715.864324044517,5095.43063186,0.9138376958507652,0.406079629681377,0.9936067793737988,-0.11289627089690421,-0.99774360503101,-0.06713939692702005,0.9977217569118318,-0.06746329212814571,1.0149864799996067,8.726646260059923e-06,-0.036786304644284895,3.1999999999999694e-06,0.0018622663118774696,-0.0018936822384134633,-4.699999998081239e-07,0.00024749150088609895,0.00018874068246077513,0
26997,2008,349.52369459,1.1526416179558352,1.6443148308766538,0.0007132,4.647396409698925,1.6361013114167684,12.80930679,6745.095688351454,7715.8645649900855,5096.52369459,0.9138398220662075,0.4060748448328241,0.9972987317972355,-0.07345229442043129,-0.9978887262092132,-0.06494682520765623,0.9978683872180419,-0.06525857637785155,1.093062729999474,5.2359877560359536e-06,-0.039618974020271036,-2.3000000000000017e-06,0.002197369528261106,-0.002209586833024968,-5.999999999062311e-07,0.0003159466232318664,0.0002409455682936823,0
26997,2008,350.38252989,1.1526503446020953,1.6131868836673346,0.0007149,4.643717255635721,1.6398049000895005,12.809307,6745.095577770132,7715.864480659134,5097.38252989,0.913843365702937,0.40606687006049647,0.9991016548802456,-0.04237786232875215,-0.997643023582028,-0.0686177637212777,0.9976198531887995,-0.06895381442355532,0.8588353000004645,8.726646260059923e-06,-0.031127947209319107,1.6999999999999871e-06,-0.00367915406320396,0.0037035886727321277,2.0999999961190952e-07,-0.00011058132167818258,-8.433095172222238e-05,0
26997,2008,351.63174474,1.152653835260599,1.5679112975413498,0.0007193,4.647176498213174,1.6363474028412996,12.80930585,6745.096183334556,7715.864942471514,5098.631744740001,0.9138447831381427,0.40606368014290695,0.9999958383059897,0.002885025251342685,-0.9978744195270232,-0.06516627082783387,0.9978522974262322,-0.06550414125221615,1.2492148500004987,3.4906585038019244e-06,-0.04527558612598481,4.3999999999999985e-06,0.0034592425774526703,-0.0034574972482008803,-1.1500000010045142e-06,0.0006055644244042924,0.00046181238030840177,0
26997,2008,352.49057967,1.1526625619068591,1.5367833503320312,0.0007163,4.641001523319618,1.6425241230641077,12.80930624,6745.0959779692175,7715.864785856873,5099.4905796699995,0.9138483266774416,0.40605570532728624,0.9994216144796376,0.03400641867228145,-0.9974529974255331,-0.07132683875526535,0.9974286643385902,-0.07166630697710044,0.8588349299989204,8.726646260059923e-06,-0.031127947209318663,-2.9999999999999645e-06,-0.006174974893555785,0.006176720222808019,3.900000002943216e-07,-0.0002053653388429666,-0.00015661464112781687,0
26997,2008,353.42749055,1.1526625619068591,1.5028192430882212,0.0007163,4.631515658835029,1.652013478207201,12.80930674,6745.09571468034,7715.864585068884,5100.427490550001,0.9138483266774416,0.40605570532728624,0.9976904475986782,0.06792474343233912,-0.9967315349615268,-0.08078519179428043,0.9967036996843865,-0.0811278930791146,0.9369108800010508,0.0,-0.03396410724380994,0.0,-0.009485864484589435,0.009489355143093237,5.000000005139782e-07,-0.00026328887724957895,-0.00020078798934264341,0
26997,2008,354.52055317,1.1526625619068591,1.4631915424216901,0.0007185,4.642734635266848,1.6407421418978212,12.80930504,6745.096609862607,7715.865267748101,5101.520553169999,0.9138483266774416,0.40605570532728624,0.994216189216447,0.10739724903332457,-0.9975751167471042,-0.06959803479266853,0.9975547886348555,-0.06988879503660679,1.0930626199988183,0.0,-0.039627700666531096,2.199999999999945e-06,0.01121897643181935,-0.01127133630937971,-1.7000000003264404e-06,0.0008951822665039799,0.0006826792177889729,0
26997,2008,355.45746468,1.152657325919103,1.4292274351778806,0.0007174,4.636306587631752,1.6471824068376804,12.80930324,6745.097557702912,7715.865990585084,5102.45746468,0.9138462005622134,0.40606049022036944,0.9899958496107446,0.14109648384527512,-0.9971071306156872,-0.07600901311917403,0.9970840016652582,-0.07631181837170019,0.9369115100007548,-5.2359877560359536e-06,-0.033964107243809494,-1.0999999999999725e-06,-0.006428047635095524,0.006440264939859164,-1.7999999997186933e-06,0.0009478403053435613,0.0007228369822769309,0
26997,2008,356.4724521,1.152655580589851,1.3924324038873361,0.0007157,4.649117304341392,1.6343315475552462,12.8093002,6745.099158500479,7715.867211376817,5103.4724521,0.9138454918515699,0.40606208518225667,0.984135282090751,0.1774196904071189,-0.9979990151850178,-0.06322946852326504,0.9979823167344007,-0.0634924836924676,1.0149874199996702,-1.7453292520119845e-06,-0.03679503129054451,-1.6999999999999871e-06,0.01281071670963918,-0.012850859282434124,-3.0400000010644135e-06,0.0016007975664251717,0.001220791733430815,0
26997,2008,357.56551622,1.152655580589851,1.3528047032208048,0.0007193,4.650808528386574,1.6326857020706156,12.80929876,6745.099916773273,7715.8677896467525,5104.56551622,0.9138454918515699,0.40606208518225667,0.9763337680888527,0.21626921484442102,-0.9981045230741736,-0.061541538970652634,0.9980854638341993,-0.06184987374984198,1.0930641200002356,0.0,-0.03962770066653132,3.599999999999979e-06,0.0016912240451825156,-0.001645845484630648,-1.4399999983538692e-06,0.0007582727948829415,0.0005782699354313081,0
26997,2008,358.42435199,1.152655580589851,1.32167152002373,0.000719,4.644101228071159,1.6394226729833137,12.80929879,6745.0999009759225,7715.867777599462,5105.42435199,0.9138454918515699,0.40606208518225667,0.9691285768773291,0.246555879020807,-0.9976692973675665,-0.06823469125090376,0.9976461363301927,-0.06857249204628935,0.8588357700000415,0.0,-0.03113318319707492,-2.999999999999531e-07,-0.006707300315414777,0.0067369709126980926,2.999999892949745e-08,-1.579735089762835e-05,-1.2047290510963649e-05,0
26997,2008,360.53240284,1.1526608165776069,1.2452627507006702,0.0007219,4.645331685193815,1.6381765078973896,12.80929882,6745.099885178571,7715.86776555217,5107.53240284,0.9138476179751492,0.40605730029288445,0.9474802159883787,0.319814384152144,-0.9977525019603428,-0.06700705061317105,0.997730814317598,-0.0673292073408176,2.108050849999927,5.235987755813909e-06,-0.07640876932305973,2.9000000000000163e-06,0.0012304571226557925,-0.0012461650859241225,3.000000070585429e-08,-1.579735180712305e-05,-1.2047292329953052e-05,0
26997,2008,362.56237786,1.1526643072361111,1.1716831600950932,0.0007239,4.6588370429457475,1.6246449702066776,12.80929765,6745.100501275338,7715.86823539657,5109.562377859999,0.9138490353769502,0.40605411036045136,0.9214059809163667,0.3886013617211706,-0.9985664376461038,-0.05352634497861829,0.9985505121059619,-0.05382262324451625,2.029975019999256,3.4906585042460136e-06,-0.07357959060557695,1.99999999999994e-06,0.0135053577519324,-0.013531537690711914,-1.1700000008829647e-06,0.0006160967668620287,0.00046984439995867433,0
26997,2008,363.49928971,1.1526660525653631,1.1377242888390398,0.0007249,4.657721777553723,1.6257829248789777,12.80929799,6745.100322238659,7715.868098860583,5110.49928971,0.913849744073675,0.4060525153923795,0.9076808196203322,0.4196612082303558,-0.9985061205615242,-0.05463997804881316,0.9984886178817363,-0.054958893371500894,0.9369118500007971,1.7453292520119845e-06,-0.03395887125605346,1.0000000000000243e-06,-0.0011152653920243338,0.0011379546723000455,3.399999997100167e-07,-0.00017903667867358308,-0.00013653598671226064,0
26997,2008,364.51427717,1.1526625619068591,1.1009292575484952,0.0007283,4.662022268830636,1.621482433602064,12.80929815,6745.100237986107,7715.868034608356,5111.514277169999,0.9138483266774416,0.40605570532728624,0.8916284828330948,0.4527677645336,-0.9987318653018932,-0.050345419162036935,0.9987157342722901,-0.05066440680557238,1.0149874599992472,-3.490658504023969e-06,-0.03679503129054451,3.3999999999999742e-06,0.004300491276913121,-0.004300491276913787,1.6000000080396148e-07,-8.425255236943485e-05,-6.425222727557411e-05,0
26997,2008,365.45118857,1.1526608165776069,1.0669703862924413,0.0007289,4.652716173259004,1.6307972558199575,12.80929874,6745.099927304842,7715.867797678281,5112.45118857,0.9138476179751492,0.40605730029288445,0.875741889838952,0.48277960021245825,-0.9982201062992222,-0.05963739917173975,0.9982004842267086,-0.0599649338327361,0.9369114000010086,-1.7453292522340291e-06,-0.0339588712560539,6.000000000000146e-07,-0.009306095571631978,0.009314822217893592,5.899999990788274e-07,-0.00031068126463651424,-0.00023693007460678928,0
26997,2008,366.62232766,1.152646853943591,1.0245065255914194,0.000737,4.660446236516087,1.6230584659166147,12.80929993,6745.099300676614,7715.867319802421,5113.62232766,0.9138419482565963,0.4060700599731386,0.854457923399603,0.519520603190709,-0.9986512789635262,-0.051919389677781994,0.9986346452193308,-0.05223835150214251,1.171139089999997,-1.3962634015873832e-05,-0.04246386070102193,8.100000000000034e-06,0.007730063257082698,-0.007738789903342758,1.1900000007614153e-06,-0.0006266282280193991,-0.0004778758602697053,0
26997,2009,1.40307522,1.152653835260599,0.9962060117703313,0.0007373,4.660547465612702,1.6229293115519672,12.80930001,6745.099258550351,7715.867287676316,5114.40307522,0.9138447831381427,0.40606368014290695,0.8394150329315199,0.543490940576359,-0.9986565295996765,-0.05181829684513384,0.9986413837013732,-0.0521093730436927,0.7807475599993268,6.981317008047938e-06,-0.028300513821088114,2.999999999999531e-07,0.00010122909661536283,-0.0001291543646475546,7.999999951380232e-08,-4.212626299704425e-05,-3.212610499758739e-05,0
26997,2009,2.49613847,1.152653835260599,0.9565748204452961,0.0007381,4.659938345703756,1.6235471581071734,12.8093003,6745.099105842651,7715.867171219185,5115.49613847,0.9138447831381427,0.40606368014290695,0.8172223578978703,0.5763224945738671,-0.9986247807810782,-0.052426588768901536,0.998608997498931,-0.05272637019727461,1.0930632500003412,0.0,-0.03963119132503523,8.000000000000194e-07,-0.0006091199089466315,0.0006178465552062473,2.900000009020687e-07,-0.00015270770018105395,-0.00011645713038888061,0
26997,2009,3.51112563,1.1526503446020953,0.9197780438254997,0.0007412,4.660378168675258,1.6231073351356706,12.80930088,6745.098800427272,7715.866938304939,5116.511125630001,0.913843365702937,0.40606687006049647,0.7954671349155911,0.6059967304112959,-0.9986477426092855,-0.0519873655937521,0.9986320911794192,-0.052287153934979284,1.0149871600006009,-3.4906585038019244e-06,-0.03679677661979641,3.100000000000021e-06,0.0004398229715025792,-0.00043982297150280125,5.800000000277805e-07,-0.00030541537853423506,-0.000232914246225846,0
26997,2009,4.6041886,1.1526503446020953,0.8801468525004645,0.0007405,4.66864928400046,1.6148135305301938,12.80930105,6745.0987109089765,7715.866870036974,5117.604188599999,0.913843365702937,0.40606687006049647,0.7708324378265873,0.637037952397124,-0.9990435719780975,-0.0437257508711284,0.9990313992926183,-0.04400299111916312,1.0930629699987549,0.0,-0.03963119132503512,-7.000000000000712e-07,0.008271115325201528,-0.008293804605476796,1.6999999985500835e-07,-8.951829568104586e-05,-6.826796470704721e-05,0
26997,2009,5.54109998,1.152655580589851,0.8461809999274027,0.0007392,4.667912755056118,1.6155587861207952,12.80930148,6745.098484480357,7715.866697359185,5118.541099980001,0.9138454918515699,0.40606208518225667,0.7487544569688706,0.6628474659899152,-0.999011095721868,-0.04446156345196056,0.9989983283865675,-0.04474751256599272,0.9369113800012201,5.235987755813909e-06,-0.03396585257306184,-1.2999999999999774e-06,-0.000736528944341508,0.0007452555906013458,4.3000000005122274e-07,-0.0002264286194986198,-0.00017267778912355425,0
26997,2009,6.55608717,1.1526608165776069,0.8093894592953623,0.0007387,4.668321162101085,1.6151276897955529,12.80930062,6745.098937337611,7715.867042714772,5119.55608717,0.9138476179751492,0.40605730029288445,0.7238660725445728,0.6899405112173768,-0.999029170821424,-0.04405355658579757,0.999017526045259,-0.04431684391301225,1.014987189999374,5.235987755813909e-06,-0.036791540632040376,-4.999999999999579e-07,0.0004084070449668076,-0.00043109632524229724,-8.600000001024455e-07,0.00045285725354915485,0.0003453555864325608,0
